,ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Gerente,Meta_Mensal,Faturamento,Ano_Mes
29667,29668,2023-01-15,Curitiba,iPhone 14,5500.0,1,Cliente_1206,Roberto,45000.0,5500.0,2023-01
29668,29669,2023-11-23,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_26320,Juliana,55000.0,1200.0,2023-11
29669,29670,2023-03-05,Belo Horizonte,iPhone 14,5500.0,1,Cliente_25919,Juliana,55000.0,5500.0,2023-03
29670,29671,2023-11-26,Recife,Teclado Mecânico,250.0,1,Cliente_6884,Marcos,48000.0,250.0,2023-11
29671,29672,2023-09-18,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_9085,Pedro,42000.0,250.0,2023-09
29672,29673,2023-04-19,São Paulo,Smartphone Samsung,2200.0,1,Cliente_17734,Carlos,50000.0,2200.0,2023-04
29673,29674,2024-10-10,Salvador,Mouse Gamer,120.0,2,Cliente_27344,Ana,52000.0,240.0,2024-10
29674,29675,2024-11-18,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_21601,Fernanda,60000.0,3200.0,2024-11
29675,29676,2024-11-13,Curitiba,Smartphone Samsung,2200.0,1,Cliente_3998,Roberto,45000.0,2200.0,2024-11
29676,29677,2024-02-14,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_3210,Pedro,42000.0,2200.0,2024-02
29677,29678,2024-06-24,Online,Notebook HP,3200.0,1,Cliente_10171,Sem Gerente (E-commerce),0.0,3200.0,2024-06
29678,29679,2023-06-23,Porto Alegre,Cabo HDMI,40.0,1,Cliente_19265,Pedro,42000.0,40.0,2023-06
29679,29680,2023-08-12,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_15228,Juliana,55000.0,2200.0,2023-08
29680,29681,2024-01-05,Curitiba,Cabo HDMI,40.0,2,Cliente_18246,Roberto,45000.0,80.0,2024-01
29681,29682,2024-01-18,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_4063,Fernanda,60000.0,120.0,2024-01
29682,29683,2024-08-26,Porto Alegre,Notebook Dell,3500.0,1,Cliente_476,Pedro,42000.0,3500.0,2024-08
29683,29684,2024-02-18,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_7655,Juliana,55000.0,40.0,2024-02
29684,29685,2023-01-26,Salvador,iPhone 14,5500.0,2,Cliente_7434,Ana,52000.0,11000.0,2023-01
29685,29686,2024-08-20,Salvador,Mouse Gamer,120.0,1,Cliente_8624,Ana,52000.0,120.0,2024-08
29686,29687,2024-09-12,Salvador,Cabo HDMI,40.0,1,Cliente_531,Ana,52000.0,40.0,2024-09
29687,29688,2024-02-14,Salvador,"Monitor 27""",1200.0,1,Cliente_13362,Ana,52000.0,1200.0,2024-02
29688,29689,2023-06-22,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_21958,Fernanda,60000.0,3200.0,2023-06
29689,29690,2024-07-05,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_26038,Juliana,55000.0,3500.0,2024-07
29690,29691,2023-03-28,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_28714,Fernanda,60000.0,250.0,2023-03
29691,29692,2023-11-18,Salvador,"Monitor 27""",1200.0,1,Cliente_3762,Ana,52000.0,1200.0,2023-11
29692,29693,2023-10-25,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_20742,Pedro,42000.0,1200.0,2023-10
29693,29694,2024-09-21,Curitiba,Cabo HDMI,40.0,1,Cliente_23045,Roberto,45000.0,40.0,2024-09
29694,29695,2024-06-06,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_17196,Pedro,42000.0,1200.0,2024-06
29695,29696,2024-12-11,Recife,Smartphone Samsung,2200.0,1,Cliente_23517,Marcos,48000.0,2200.0,2024-12
29696,29697,2024-11-24,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_1844,Fernanda,60000.0,2200.0,2024-11
29697,29698,2024-12-17,Curitiba,Smartphone Samsung,2200.0,2,Cliente_25662,Roberto,45000.0,4400.0,2024-12
29698,29699,2024-10-02,São Paulo,Mouse Gamer,120.0,1,Cliente_7658,Carlos,50000.0,120.0,2024-10
29699,29700,2023-12-27,São Paulo,Cabo HDMI,40.0,2,Cliente_16786,Carlos,50000.0,80.0,2023-12
29700,29701,2024-06-22,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_14348,Juliana,55000.0,2200.0,2024-06
29701,29702,2023-03-02,Salvador,Notebook Dell,3500.0,1,Cliente_2661,Ana,52000.0,3500.0,2023-03
29702,29703,2023-05-03,Salvador,Smartphone Samsung,2200.0,1,Cliente_21872,Ana,52000.0,2200.0,2023-05
29703,29704,2024-10-01,Porto Alegre,Cabo HDMI,40.0,1,Cliente_7410,Pedro,42000.0,40.0,2024-10
29704,29705,2023-08-20,Porto Alegre,Notebook HP,3200.0,1,Cliente_27242,Pedro,42000.0,3200.0,2023-08
29705,29706,2023-05-22,Recife,"Monitor 27""",1200.0,1,Cliente_16584,Marcos,48000.0,1200.0,2023-05
29706,29707,2024-09-17,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_5088,Juliana,55000.0,3500.0,2024-09
29707,29708,2023-01-29,Porto Alegre,Cabo HDMI,40.0,1,Cliente_23401,Pedro,42000.0,40.0,2023-01
29708,29709,2023-05-28,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_13464,Pedro,42000.0,250.0,2023-05
29709,29710,2024-07-02,Rio De Janeiro,Smartphone Samsung,2200.0,3,Cliente_13299,Fernanda,60000.0,6600.0,2024-07
29710,29711,2024-02-29,Recife,Teclado Mecânico,250.0,2,Cliente_25176,Marcos,48000.0,500.0,2024-02
29711,29712,2024-10-23,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_23938,Fernanda,60000.0,1200.0,2024-10
29712,29713,2023-05-08,Porto Alegre,Notebook Dell,3500.0,2,Cliente_7091,Pedro,42000.0,7000.0,2023-05
29713,29714,2024-11-25,Curitiba,"Monitor 27""",1200.0,1,Cliente_11036,Roberto,45000.0,1200.0,2024-11
29714,29715,2023-11-10,Recife,Teclado Mecânico,250.0,1,Cliente_96,Marcos,48000.0,250.0,2023-11
29715,29716,2024-06-21,Salvador,Mouse Gamer,120.0,1,Cliente_28631,Ana,52000.0,120.0,2024-06
29716,29717,2024-09-03,São Paulo,Notebook Dell,3500.0,1,Cliente_25664,Carlos,50000.0,3500.0,2024-09
29717,29718,2023-12-22,Salvador,iPhone 14,5500.0,2,Cliente_9133,Ana,52000.0,11000.0,2023-12
29718,29719,2023-08-28,Curitiba,Mouse Gamer,120.0,2,Cliente_27979,Roberto,45000.0,240.0,2023-08
29719,29720,2023-04-28,Salvador,Notebook Dell,3500.0,1,Cliente_7368,Ana,52000.0,3500.0,2023-04
29720,29721,2024-12-01,Curitiba,Smartphone Samsung,2200.0,1,Cliente_5107,Roberto,45000.0,2200.0,2024-12
29721,29722,2024-06-20,Online,Cabo HDMI,40.0,1,Cliente_18101,Sem Gerente (E-commerce),0.0,40.0,2024-06
29722,29723,2024-04-19,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_29164,Juliana,55000.0,250.0,2024-04
29723,29724,2023-03-17,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_27287,Pedro,42000.0,1200.0,2023-03
29724,29725,2023-10-05,Rio De Janeiro,Cabo HDMI,40.0,10,Cliente_29987,Fernanda,60000.0,400.0,2023-10
29725,29726,2023-07-22,Curitiba,"Monitor 27""",1200.0,2,Cliente_23390,Roberto,45000.0,2400.0,2023-07
29726,29727,2023-09-23,Recife,"Monitor 27""",1200.0,1,Cliente_2162,Marcos,48000.0,1200.0,2023-09
29727,29728,2023-12-22,São Paulo,Notebook HP,3200.0,1,Cliente_8871,Carlos,50000.0,3200.0,2023-12
29728,29729,2023-05-05,Curitiba,Notebook HP,3200.0,1,Cliente_17538,Roberto,45000.0,3200.0,2023-05
29729,29730,2023-11-16,Salvador,Smartphone Samsung,2200.0,1,Cliente_21928,Ana,52000.0,2200.0,2023-11
29730,29731,2023-09-06,Belo Horizonte,iPhone 14,5500.0,1,Cliente_7152,Juliana,55000.0,5500.0,2023-09
29731,29732,2024-03-02,Porto Alegre,Cabo HDMI,40.0,2,Cliente_21993,Pedro,42000.0,80.0,2024-03
29732,29733,2024-09-11,Salvador,Notebook HP,3200.0,1,Cliente_17887,Ana,52000.0,3200.0,2024-09
29733,29734,2023-05-19,Belo Horizonte,Notebook Dell,3500.0,2,Cliente_24494,Juliana,55000.0,7000.0,2023-05
29734,29735,2023-01-16,Porto Alegre,Mouse Gamer,120.0,1,Cliente_11216,Pedro,42000.0,120.0,2023-01
29735,29736,2023-06-02,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_12746,Pedro,42000.0,250.0,2023-06
29736,29737,2023-11-07,Salvador,Smartphone Samsung,2200.0,2,Cliente_17883,Ana,52000.0,4400.0,2023-11
29737,29738,2023-07-13,Recife,Mouse Gamer,120.0,3,Cliente_11225,Marcos,48000.0,360.0,2023-07
29738,29739,2023-06-23,Belo Horizonte,iPhone 14,5500.0,1,Cliente_25863,Juliana,55000.0,5500.0,2023-06
29739,29740,2023-05-19,Recife,Mouse Gamer,120.0,1,Cliente_26137,Marcos,48000.0,120.0,2023-05
29740,29741,2024-12-10,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_28272,Juliana,55000.0,40.0,2024-12
29741,29742,2023-05-03,Salvador,Notebook Dell,3500.0,1,Cliente_5653,Ana,52000.0,3500.0,2023-05
29742,29743,2024-10-29,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_437,Fernanda,60000.0,1200.0,2024-10
29743,29744,2023-06-21,Porto Alegre,Notebook HP,3200.0,1,Cliente_25324,Pedro,42000.0,3200.0,2023-06
29744,29745,2023-12-01,São Paulo,Notebook Dell,3500.0,2,Cliente_8347,Carlos,50000.0,7000.0,2023-12
29745,29746,2024-03-29,Porto Alegre,iPhone 14,5500.0,2,Cliente_3538,Pedro,42000.0,11000.0,2024-03
29746,29747,2023-11-07,São Paulo,Smartphone Samsung,2200.0,1,Cliente_10853,Carlos,50000.0,2200.0,2023-11
29747,29748,2023-12-01,Curitiba,Mouse Gamer,120.0,5,Cliente_106,Roberto,45000.0,600.0,2023-12
29748,29749,2024-09-03,Curitiba,Notebook Dell,3500.0,2,Cliente_5598,Roberto,45000.0,7000.0,2024-09
29749,29750,2024-01-04,Rio De Janeiro,Cabo HDMI,40.0,2,Cliente_23928,Fernanda,60000.0,80.0,2024-01
29750,29751,2024-04-22,Salvador,Smartphone Samsung,2200.0,1,Cliente_23614,Ana,52000.0,2200.0,2024-04
29751,29752,2023-02-09,Salvador,"Monitor 27""",1200.0,1,Cliente_9235,Ana,52000.0,1200.0,2023-02
29752,29753,2024-12-10,Porto Alegre,iPhone 14,5500.0,1,Cliente_18994,Pedro,42000.0,5500.0,2024-12
29753,29754,2024-08-09,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_11550,Fernanda,60000.0,5500.0,2024-08
29754,29755,2024-11-07,São Paulo,Mouse Gamer,120.0,1,Cliente_12495,Carlos,50000.0,120.0,2024-11
29755,29756,2023-11-05,Curitiba,Notebook HP,3200.0,1,Cliente_76,Roberto,45000.0,3200.0,2023-11
29756,29757,2023-11-24,Curitiba,Teclado Mecânico,250.0,1,Cliente_16600,Roberto,45000.0,250.0,2023-11
29757,29758,2024-12-21,Porto Alegre,iPhone 14,5500.0,2,Cliente_12074,Pedro,42000.0,11000.0,2024-12
29758,29759,2023-03-06,Salvador,Cabo HDMI,40.0,1,Cliente_23383,Ana,52000.0,40.0,2023-03
29759,29760,2023-10-13,São Paulo,Notebook Dell,3500.0,1,Cliente_20085,Carlos,50000.0,3500.0,2023-10
29760,29761,2023-07-31,Recife,Cabo HDMI,40.0,1,Cliente_21049,Marcos,48000.0,40.0,2023-07
29761,29762,2024-03-02,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_14011,Fernanda,60000.0,3500.0,2024-03
29762,29763,2023-10-06,Curitiba,Notebook Dell,3500.0,1,Cliente_29030,Roberto,45000.0,3500.0,2023-10
29763,29764,2023-09-02,São Paulo,"Monitor 27""",1200.0,1,Cliente_6722,Carlos,50000.0,1200.0,2023-09
29764,29765,2024-06-05,Salvador,iPhone 14,5500.0,1,Cliente_152,Ana,52000.0,5500.0,2024-06
29765,29766,2023-01-31,Rio De Janeiro,iPhone 14,5500.0,3,Cliente_12788,Fernanda,60000.0,16500.0,2023-01
29766,29767,2024-12-09,Porto Alegre,Notebook Dell,3500.0,2,Cliente_29169,Pedro,42000.0,7000.0,2024-12
29767,29768,2023-06-29,Salvador,Mouse Gamer,120.0,1,Cliente_23293,Ana,52000.0,120.0,2023-06
29768,29769,2024-01-25,São Paulo,Cabo HDMI,40.0,2,Cliente_13666,Carlos,50000.0,80.0,2024-01
29769,29770,2023-10-30,Porto Alegre,Notebook HP,3200.0,1,Cliente_1364,Pedro,42000.0,3200.0,2023-10
29770,29771,2023-04-10,Salvador,Mouse Gamer,120.0,1,Cliente_13940,Ana,52000.0,120.0,2023-04
29771,29772,2023-01-17,Salvador,Notebook HP,3200.0,1,Cliente_65,Ana,52000.0,3200.0,2023-01
29772,29773,2023-02-16,Recife,iPhone 14,5500.0,1,Cliente_20076,Marcos,48000.0,5500.0,2023-02
29773,29774,2023-04-29,Porto Alegre,Mouse Gamer,120.0,1,Cliente_11507,Pedro,42000.0,120.0,2023-04
29774,29775,2023-02-25,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_19477,Juliana,55000.0,40.0,2023-02
29775,29776,2023-02-16,Curitiba,iPhone 14,5500.0,2,Cliente_5250,Roberto,45000.0,11000.0,2023-02
29776,29777,2023-03-15,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_25383,Pedro,42000.0,2200.0,2023-03
29777,29778,2024-06-23,Porto Alegre,iPhone 14,5500.0,1,Cliente_7634,Pedro,42000.0,5500.0,2024-06
29778,29779,2024-02-29,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_21569,Fernanda,60000.0,120.0,2024-02
29779,29780,2023-02-25,Salvador,Cabo HDMI,40.0,2,Cliente_13770,Ana,52000.0,80.0,2023-02
29780,29781,2024-07-31,Salvador,Notebook Dell,3500.0,1,Cliente_12782,Ana,52000.0,3500.0,2024-07
29781,29782,2023-11-23,São Paulo,Teclado Mecânico,250.0,1,Cliente_5785,Carlos,50000.0,250.0,2023-11
29782,29783,2023-05-16,São Paulo,"Monitor 27""",1200.0,1,Cliente_22767,Carlos,50000.0,1200.0,2023-05
29783,29784,2023-11-17,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_23671,Fernanda,60000.0,40.0,2023-11
29784,29785,2024-06-26,Curitiba,iPhone 14,5500.0,1,Cliente_9557,Roberto,45000.0,5500.0,2024-06
29785,29786,2024-04-04,Porto Alegre,iPhone 14,5500.0,1,Cliente_9048,Pedro,42000.0,5500.0,2024-04
29786,29787,2024-11-23,Curitiba,Notebook Dell,3500.0,1,Cliente_21279,Roberto,45000.0,3500.0,2024-11
29787,29788,2023-07-27,Salvador,Cabo HDMI,40.0,1,Cliente_5466,Ana,52000.0,40.0,2023-07
29788,29789,2023-07-28,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_27319,Pedro,42000.0,2200.0,2023-07
29789,29790,2024-05-08,São Paulo,Teclado Mecânico,250.0,1,Cliente_24050,Carlos,50000.0,250.0,2024-05
29790,29791,2023-06-28,Curitiba,Cabo HDMI,40.0,1,Cliente_7045,Roberto,45000.0,40.0,2023-06
29791,29792,2023-05-19,Porto Alegre,iPhone 14,5500.0,1,Cliente_3546,Pedro,42000.0,5500.0,2023-05
29792,29793,2023-06-02,Belo Horizonte,Notebook HP,3200.0,1,Cliente_9111,Juliana,55000.0,3200.0,2023-06
29793,29794,2024-11-22,Recife,Notebook HP,3200.0,2,Cliente_17810,Marcos,48000.0,6400.0,2024-11
29794,29795,2024-08-11,Recife,Notebook HP,3200.0,1,Cliente_24553,Marcos,48000.0,3200.0,2024-08
29795,29796,2024-12-03,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_5944,Juliana,55000.0,1200.0,2024-12
29796,29797,2024-05-07,Curitiba,"Monitor 27""",1200.0,1,Cliente_25068,Roberto,45000.0,1200.0,2024-05
29797,29798,2024-09-20,Porto Alegre,Cabo HDMI,40.0,5,Cliente_17400,Pedro,42000.0,200.0,2024-09
29798,29799,2023-01-04,São Paulo,Teclado Mecânico,250.0,2,Cliente_11959,Carlos,50000.0,500.0,2023-01
29799,29800,2024-06-03,Curitiba,iPhone 14,5500.0,1,Cliente_26105,Roberto,45000.0,5500.0,2024-06
29800,29801,2024-11-17,Rio De Janeiro,iPhone 14,5500.0,2,Cliente_4050,Fernanda,60000.0,11000.0,2024-11
29801,29802,2023-03-01,Salvador,iPhone 14,5500.0,1,Cliente_10188,Ana,52000.0,5500.0,2023-03
29802,29803,2024-03-15,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_17921,Fernanda,60000.0,1200.0,2024-03
29803,29804,2024-01-28,Salvador,Teclado Mecânico,250.0,1,Cliente_25470,Ana,52000.0,250.0,2024-01
29804,29805,2024-09-15,Curitiba,iPhone 14,5500.0,1,Cliente_5535,Roberto,45000.0,5500.0,2024-09
29805,29806,2023-03-19,Belo Horizonte,Notebook Dell,3500.0,2,Cliente_7519,Juliana,55000.0,7000.0,2023-03
29806,29807,2024-12-08,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_25027,Fernanda,60000.0,2200.0,2024-12
29807,29808,2023-06-13,Salvador,Mouse Gamer,120.0,1,Cliente_947,Ana,52000.0,120.0,2023-06
29808,29809,2023-08-03,Porto Alegre,Cabo HDMI,40.0,2,Cliente_9688,Pedro,42000.0,80.0,2023-08
29809,29810,2023-06-15,Recife,Cabo HDMI,40.0,1,Cliente_28923,Marcos,48000.0,40.0,2023-06
29810,29811,2023-10-03,São Paulo,Notebook HP,3200.0,3,Cliente_9969,Carlos,50000.0,9600.0,2023-10
29811,29812,2023-12-16,Belo Horizonte,Notebook HP,3200.0,1,Cliente_28809,Juliana,55000.0,3200.0,2023-12
29812,29813,2024-08-29,Salvador,Cabo HDMI,40.0,1,Cliente_605,Ana,52000.0,40.0,2024-08
29813,29814,2024-11-20,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_22369,Fernanda,60000.0,3500.0,2024-11
29814,29815,2024-10-03,São Paulo,iPhone 14,5500.0,1,Cliente_432,Carlos,50000.0,5500.0,2024-10
29815,29816,2024-08-14,Porto Alegre,Teclado Mecânico,250.0,3,Cliente_6196,Pedro,42000.0,750.0,2024-08
29816,29817,2023-03-31,Recife,Teclado Mecânico,250.0,1,Cliente_4781,Marcos,48000.0,250.0,2023-03
29817,29818,2023-12-08,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_3497,Fernanda,60000.0,1200.0,2023-12
29818,29819,2024-09-25,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_16277,Fernanda,60000.0,5500.0,2024-09
29819,29820,2024-10-06,São Paulo,Teclado Mecânico,250.0,1,Cliente_5838,Carlos,50000.0,250.0,2024-10
29820,29821,2024-07-11,São Paulo,iPhone 14,5500.0,1,Cliente_7022,Carlos,50000.0,5500.0,2024-07
29821,29822,2024-01-13,Curitiba,Notebook HP,3200.0,1,Cliente_29997,Roberto,45000.0,3200.0,2024-01
29822,29823,2024-05-08,Rio De Janeiro,Mouse Gamer,120.0,3,Cliente_20776,Fernanda,60000.0,360.0,2024-05
29823,29824,2023-02-08,Salvador,Mouse Gamer,120.0,1,Cliente_23331,Ana,52000.0,120.0,2023-02
29824,29825,2024-07-21,Recife,Mouse Gamer,120.0,5,Cliente_25879,Marcos,48000.0,600.0,2024-07
29825,29826,2024-06-04,São Paulo,Notebook HP,3200.0,1,Cliente_19046,Carlos,50000.0,3200.0,2024-06
29826,29827,2024-10-29,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_3695,Juliana,55000.0,1200.0,2024-10
29827,29828,2024-01-19,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_17225,Fernanda,60000.0,120.0,2024-01
29828,29829,2024-03-14,Belo Horizonte,Notebook HP,3200.0,2,Cliente_4555,Juliana,55000.0,6400.0,2024-03
29829,29830,2023-08-04,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_15065,Fernanda,60000.0,5500.0,2023-08
29830,29831,2024-03-20,São Paulo,Mouse Gamer,120.0,1,Cliente_15570,Carlos,50000.0,120.0,2024-03
29831,29832,2023-02-09,Curitiba,Notebook Dell,3500.0,1,Cliente_6164,Roberto,45000.0,3500.0,2023-02
29832,29833,2023-11-15,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_20152,Fernanda,60000.0,1200.0,2023-11
29833,29834,2024-02-08,Porto Alegre,Notebook Dell,3500.0,1,Cliente_21497,Pedro,42000.0,3500.0,2024-02
29834,29835,2024-07-17,Salvador,Cabo HDMI,40.0,1,Cliente_16534,Ana,52000.0,40.0,2024-07
29835,29836,2024-05-25,São Paulo,iPhone 14,5500.0,1,Cliente_11529,Carlos,50000.0,5500.0,2024-05
29836,29837,2023-09-08,São Paulo,"Monitor 27""",1200.0,2,Cliente_25164,Carlos,50000.0,2400.0,2023-09
29837,29838,2023-10-17,São Paulo,Notebook Dell,3500.0,2,Cliente_22577,Carlos,50000.0,7000.0,2023-10
29838,29839,2024-02-14,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_15016,Juliana,55000.0,1200.0,2024-02
29839,29840,2024-07-20,São Paulo,iPhone 14,5500.0,1,Cliente_20937,Carlos,50000.0,5500.0,2024-07
29840,29841,2023-10-14,Salvador,Cabo HDMI,40.0,1,Cliente_26156,Ana,52000.0,40.0,2023-10
29841,29842,2024-03-23,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_5256,Juliana,55000.0,250.0,2024-03
29842,29843,2024-02-05,Recife,Mouse Gamer,120.0,1,Cliente_25502,Marcos,48000.0,120.0,2024-02
29843,29844,2023-02-16,Porto Alegre,Cabo HDMI,40.0,1,Cliente_23728,Pedro,42000.0,40.0,2023-02
29844,29845,2024-10-01,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_2344,Pedro,42000.0,1200.0,2024-10
29845,29846,2024-04-05,Porto Alegre,Mouse Gamer,120.0,2,Cliente_15778,Pedro,42000.0,240.0,2024-04
29846,29847,2024-12-04,Curitiba,Cabo HDMI,40.0,1,Cliente_800,Roberto,45000.0,40.0,2024-12
29847,29848,2024-01-10,Salvador,Mouse Gamer,120.0,1,Cliente_7333,Ana,52000.0,120.0,2024-01
29848,29849,2024-06-24,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_19356,Pedro,42000.0,250.0,2024-06
29849,29850,2024-05-01,São Paulo,iPhone 14,5500.0,2,Cliente_5954,Carlos,50000.0,11000.0,2024-05
29850,29851,2023-11-11,Recife,"Monitor 27""",1200.0,2,Cliente_20015,Marcos,48000.0,2400.0,2023-11
29851,29852,2023-08-10,São Paulo,"Monitor 27""",1200.0,2,Cliente_21548,Carlos,50000.0,2400.0,2023-08
29852,29853,2023-01-05,Recife,Teclado Mecânico,250.0,1,Cliente_257,Marcos,48000.0,250.0,2023-01
29853,29854,2024-06-03,Porto Alegre,Notebook HP,3200.0,1,Cliente_21402,Pedro,42000.0,3200.0,2024-06
29854,29855,2024-03-04,São Paulo,Teclado Mecânico,250.0,1,Cliente_13034,Carlos,50000.0,250.0,2024-03
29855,29856,2024-07-15,Curitiba,Teclado Mecânico,250.0,1,Cliente_22162,Roberto,45000.0,250.0,2024-07
29856,29857,2024-07-27,São Paulo,Teclado Mecânico,250.0,2,Cliente_6423,Carlos,50000.0,500.0,2024-07
29857,29858,2024-06-08,Belo Horizonte,iPhone 14,5500.0,1,Cliente_13667,Juliana,55000.0,5500.0,2024-06
29858,29859,2023-10-24,São Paulo,Cabo HDMI,40.0,1,Cliente_18471,Carlos,50000.0,40.0,2023-10
29859,29860,2024-05-08,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_1697,Fernanda,60000.0,2200.0,2024-05
29860,29861,2024-02-10,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_10388,Juliana,55000.0,250.0,2024-02
29861,29862,2024-01-30,Recife,"Monitor 27""",1200.0,1,Cliente_19634,Marcos,48000.0,1200.0,2024-01
29862,29863,2024-10-20,Porto Alegre,Notebook Dell,3500.0,1,Cliente_9602,Pedro,42000.0,3500.0,2024-10
29863,29864,2023-08-04,Porto Alegre,Notebook HP,3200.0,2,Cliente_24247,Pedro,42000.0,6400.0,2023-08
29864,29865,2023-09-03,São Paulo,Teclado Mecânico,250.0,1,Cliente_19876,Carlos,50000.0,250.0,2023-09
29865,29866,2023-02-21,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_4496,Pedro,42000.0,250.0,2023-02
29866,29867,2023-12-15,Salvador,Notebook HP,3200.0,1,Cliente_18508,Ana,52000.0,3200.0,2023-12
29867,29868,2024-02-13,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_13922,Pedro,42000.0,250.0,2024-02
29868,29869,2023-10-12,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_4891,Pedro,42000.0,1200.0,2023-10
29869,29870,2024-07-27,Online,Smartphone Samsung,2200.0,1,Cliente_1756,Sem Gerente (E-commerce),0.0,2200.0,2024-07
29870,29871,2024-01-27,São Paulo,Teclado Mecânico,250.0,1,Cliente_11859,Carlos,50000.0,250.0,2024-01
29871,29872,2024-04-05,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_15760,Fernanda,60000.0,3200.0,2024-04
29872,29873,2024-03-04,Curitiba,Teclado Mecânico,250.0,1,Cliente_6215,Roberto,45000.0,250.0,2024-03
29873,29874,2024-06-05,Curitiba,iPhone 14,5500.0,1,Cliente_7233,Roberto,45000.0,5500.0,2024-06
29874,29875,2023-09-27,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_20103,Juliana,55000.0,1200.0,2023-09
29875,29876,2024-07-24,Belo Horizonte,"Monitor 27""",1200.0,2,Cliente_29665,Juliana,55000.0,2400.0,2024-07
29876,29877,2023-08-27,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_16791,Fernanda,60000.0,2200.0,2023-08
29877,29878,2024-06-19,Porto Alegre,Cabo HDMI,40.0,1,Cliente_23861,Pedro,42000.0,40.0,2024-06
29878,29879,2023-05-24,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_6099,Fernanda,60000.0,5500.0,2023-05
29879,29880,2024-05-05,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_22137,Fernanda,60000.0,5500.0,2024-05
29880,29881,2024-08-09,Recife,Smartphone Samsung,2200.0,1,Cliente_4333,Marcos,48000.0,2200.0,2024-08
29881,29882,2023-02-11,Porto Alegre,Mouse Gamer,120.0,5,Cliente_2944,Pedro,42000.0,600.0,2023-02
29882,29883,2023-08-31,Porto Alegre,Mouse Gamer,120.0,2,Cliente_7753,Pedro,42000.0,240.0,2023-08
29883,29884,2024-06-25,Salvador,Cabo HDMI,40.0,1,Cliente_4704,Ana,52000.0,40.0,2024-06
29884,29885,2023-05-10,Rio De Janeiro,Notebook Dell,3500.0,2,Cliente_6010,Fernanda,60000.0,7000.0,2023-05
29885,29886,2024-02-22,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_2131,Fernanda,60000.0,40.0,2024-02
29886,29887,2024-05-02,Online,Mouse Gamer,120.0,1,Cliente_27037,Sem Gerente (E-commerce),0.0,120.0,2024-05
29887,29888,2024-09-10,Rio De Janeiro,Cabo HDMI,40.0,2,Cliente_2129,Fernanda,60000.0,80.0,2024-09
